k,n,p1,p2,p3,p4,p5,p6
72,74,0.00000000000000000000000000000000000000000000000000001772767008,0.00000000000000000000000000000005402070385,0.0000000000000000001469602163,0.00000000006644902443,0.0001711782441,0.9998288217
73,74,0.00000000000000000000000000000000000000000000000000000009686823378,0.0000000000000000000000000000000007348749086,0.000000000000000000003970466940,0.000000000003540221425,0.00002183960650,0.9999781604
74,74,0.0000000000000000000000000000000000000000000000000000000002611003606,0.000000000000000000000000000000000004932046366,0.00000000000000000000005293955920,0.00000000000009316372175,0.000001382253707,0.9999986177
1,75,0.9999988481,0.000001151878104,0.00000000000006210914784,0.00000000000000000000002646977960,0.000000000000000000000000000000000001644015455,0.00000000000000000000000000000000000000000000000000000000004351672677
2,75,0.9999815699,0.00001843004827,0.000000000002391202191,0.000000000000000000002011703250,0.0000000000000000000000000000000002482463338,0.00000000000000000000000000000000000000000000000000000001636228926
3,75,0.9998537115,0.0001462884817,0.00000000004547942345,0.00000000000000000007546534164,0.00000000000000000000000000000001849681789,0.000000000000000000000000000000000000000000000000000003035335209
4,75,0.9992314669,0.0007685325430,0.0000000005697194479,0.000000000000000001862837209,0.0000000000000000000000000000009065939669,0.0000000000000000000000000000000000000000000000000003703437071
5,75,0.9969913864,0.003008608333,0.000000005287879652,0.00000000000000003403553083,0.00000000000000000000000000003287809133,0.00000000000000000000000000000000000000000000000003342809717
6,75,0.9906295577,0.009370403476,0.00000003878681687,0.0000000000000004908877802,0.0000000000000000000000000009408686165,0.000000000000000000000000000000000000000000000002380528593
7,75,0.9757852909,0.02421447490,0.0000002341972813,0.000000000000005820830689,0.00000000000000000000000002212731420,0.0000000000000000000000000000000000000000000001392947242
8,75,0.9465208791,0.05347792356,0.000001197291687,0.00000000000005835883937,0.0000000000000000000000004398029558,0.000000000000000000000000000000000000000000006887208651
9,75,0.8967713792,0.1032233304,0.000005290442688,0.0000000000005049319131,0.000000000000000000000007540288862,0.0000000000000000000000000000000000000000002936735505
10,75,0.8226999014,0.1772795725,0.00002052605864,0.000000000003829420351,0.0000000000000000000001132586346,0.00000000000000000000000000000000000000001096849850
11,75,0.7249255508,0.2750036456,0.00007080358031,0.00000000002577104404,0.000000000000000000001508740798,0.0000000000000000000000000000000000000003632377218
12,75,0.6093740455,0.3904066036,0.0002193507386,0.0000000001554260931,0.00000000000000000001800080273,0.00000000000000000000000000000000000001077119205
13,75,0.4861191065,0.5132654165,0.0006154761483,0.0000000008469196880,0.0000000000000000001939161300,0.0000000000000000000000000000000000002883166407
14,75,0.3666566272,0.6317680518,0.001575316812,0.000000004198004032,0.000000000000000001898941610,0.000000000000000000000000000000000007013456358
15,75,0.2608470026,0.7354523075,0.003700670860,0.00000001903852040,0.00000000000000001700059586,0.0000000000000000000000000000000001559272644
16,75,0.1747885080,0.8171892187,0.008022193917,0.00000007938995359,0.0000000000000001398273838,0.000000000000000000000000000000003183841361
17,75,0.1102446370,0.8736301208,0.01612493649,0.0000003057078276,0.000000000000001061028293,0.00000000000000000000000000000005995723067
18,75,0.06544359718,0.9043701264,0.03018518528,0.000001091163975,0.000000000000007455246369,0.000000000000000000000000000001045142516
19,75,0.03657181594,0.9105880191,0.05283654288,0.000003622078208,0.00000000000004866242952,0.00000000000000000000000000001691757211
20,75,0.01924874720,0.8939302551,0.08680978291,0.00001121482078,0.0000000000002959055285,0.0000000000000000000000000002550040160
21,75,0.009547828706,0.8560580077,0.1343616891,0.00003247449930,0.000000000001680466882,0.000000000000000000000000003588214230
22,75,0.004466395208,0.7988412478,0.1966042024,0.00008815460608,0.000000000008932931118,0.00000000000000000000000004723739561
23,75,0.001971873309,0.7248788959,0.2729244068,0.0002248239413,0.00000000004453593736,0.0000000000000000000000005829318943
24,75,0.0008222240864,0.6379369298,0.3607010884,0.0005397575447,0.0000000002086193575,0.000000000000000000000006755064162
25,75,0.0003240427565,0.5430025278,0.4554513152,0.001222113330,0.0000000009196475112,0.00000000000000000000007361983040
26,75,0.0001207847739,0.4458645507,0.5514005430,0.002614117681,0.000000003820642378,0.0000000000000000000007556404460
27,75,0.00004260862670,0.3523453855,0.6423209473,0.005291043548,0.00000001497831494,0.000000000000000000007313530981
28,75,0.00001423358069,0.2674428397,0.7223937232,0.01014914802,0.00000005547653389,0.00000000000000000006682031546
29,75,0.000004504993487,0.1946546362,0.7868634068,0.01847725769,0.0000001943275703,0.0000000000000000005768784682
30,75,0.000001351589360,0.1356663618,0.8323573284,0.03197431384,0.0000006443964468,0.000000000000000004710108326
31,75,0.0000003845454272,0.09044056753,0.8568879135,0.05266910983,0.000002024607668,0.00000000000000003639820391
32,75,0.0000001037907371,0.05761497314,0.8596709522,0.08270793919,0.000006031672504,0.0000000000000002663924460
33,75,0.00000002658319731,0.03504726119,0.8409298413,0.1240058198,0.00001705110080,0.000000000000001847602861
34,75,0.000000006462444526,0.02034402474,0.8018063493,0.1778038511,0.00004576839878,0.00000000000001214942829
35,75,0.000000001491435014,0.01126260654,0.7443959065,0.2442247684,0.0001167170173,0.00000000000007577835005
36,75,0.0000000003267984994,0.005943488412,0.6718245543,0.3219490175,0.0002829394947,0.0000000000004484620346
37,75,0.00000000006799038505,0.002988422399,0.5882346523,0.4081246025,0.0006523227766,0.000000000002518926949
38,75,0.00000000001343083663,0.001431022662,0.4985689773,0.4985689773,0.001431022662,0.00000000001343083663
39,75,0.000000000002518926949,0.0006523227766,0.4081246025,0.5882346523,0.002988422399,0.00000000006799038505
40,75,0.0000000000004484620346,0.0002829394947,0.3219490175,0.6718245543,0.005943488412,0.0000000003267984994
41,75,0.00000000000007577835005,0.0001167170173,0.2442247684,0.7443959065,0.01126260654,0.000000001491435014
42,75,0.00000000000001214942829,0.00004576839878,0.1778038511,0.8018063493,0.02034402474,0.000000006462444526
43,75,0.000000000000001847602861,0.00001705110080,0.1240058198,0.8409298413,0.03504726119,0.00000002658319731
44,75,0.0000000000000002663924460,0.000006031672504,0.08270793919,0.8596709522,0.05761497314,0.0000001037907371
45,75,0.00000000000000003639820391,0.000002024607668,0.05266910983,0.8568879135,0.09044056753,0.0000003845454272
46,75,0.000000000000000004710108326,0.0000006443964468,0.03197431384,0.8323573284,0.1356663618,0.000001351589360
47,75,0.0000000000000000005768784682,0.0000001943275703,0.01847725769,0.7868634068,0.1946546362,0.000004504993487
48,75,0.00000000000000000006682031546,0.00000005547653389,0.01014914802,0.7223937232,0.2674428397,0.00001423358069
49,75,0.000000000000000000007313530981,0.00000001497831494,0.005291043548,0.6423209473,0.3523453855,0.00004260862670
50,75,0.0000000000000000000007556404460,0.000000003820642378,0.002614117681,0.5514005430,0.4458645507,0.0001207847739
51,75,0.00000000000000000000007361983040,0.0000000009196475112,0.001222113330,0.4554513152,0.5430025278,0.0003240427565
52,75,0.000000000000000000000006755064162,0.0000000002086193575,0.0005397575447,0.3607010884,0.6379369298,0.0008222240864
53,75,0.0000000000000000000000005829318943,0.00000000004453593736,0.0002248239413,0.2729244068,0.7248788959,0.001971873309
54,75,0.00000000000000000000000004723739561,0.000000000008932931118,0.00008815460608,0.1966042024,0.7988412478,0.004466395208
55,75,0.000000000000000000000000003588214230,0.000000000001680466882,0.00003247449930,0.1343616891,0.8560580077,0.009547828706
56,75,0.0000000000000000000000000002550040160,0.0000000000002959055285,0.00001121482078,0.08680978291,0.8939302551,0.01924874720
57,75,0.00000000000000000000000000001691757211,0.00000000000004866242952,0.000003622078208,0.05283654288,0.9105880191,0.03657181594
58,75,0.000000000000000000000000000001045142516,0.000000000000007455246369,0.000001091163975,0.03018518528,0.9043701264,0.06544359718
59,75,0.00000000000000000000000000000005995723067,0.000000000000001061028293,0.0000003057078276,0.01612493649,0.8736301208,0.1102446370
60,75,0.000000000000000000000000000000003183841361,0.0000000000000001398273838,0.00000007938995359,0.008022193917,0.8171892187,0.1747885080
61,75,0.0000000000000000000000000000000001559272644,0.00000000000000001700059586,0.00000001903852040,0.003700670860,0.7354523075,0.2608470026
62,75,0.000000000000000000000000000000000007013456358,0.000000000000000001898941610,0.000000004198004032,0.001575316812,0.6317680518,0.3666566272
63,75,0.0000000000000000000000000000000000002883166407,0.0000000000000000001939161300,0.0000000008469196880,0.0006154761483,0.5132654165,0.4861191065
64,75,0.00000000000000000000000000000000000001077119205,0.00000000000000000001800080273,0.0000000001554260931,0.0002193507386,0.3904066036,0.6093740455
65,75,0.0000000000000000000000000000000000000003632377218,0.000000000000000000001508740798,0.00000000002577104404,0.00007080358031,0.2750036456,0.7249255508
66,75,0.00000000000000000000000000000000000000001096849850,0.0000000000000000000001132586346,0.000000000003829420351,0.00002052605864,0.1772795725,0.8226999014
67,75,0.0000000000000000000000000000000000000000002936735505,0.000000000000000000000007540288862,0.0000000000005049319131,0.000005290442688,0.1032233304,0.8967713792
68,75,0.000000000000000000000000000000000000000000006887208651,0.0000000000000000000000004398029558,0.00000000000005835883937,0.000001197291687,0.05347792356,0.9465208791
69,75,0.0000000000000000000000000000000000000000000001392947242,0.00000000000000000000000002212731420,0.000000000000005820830689,0.0000002341972813,0.02421447490,0.9757852909
70,75,0.000000000000000000000000000000000000000000000002380528593,0.0000000000000000000000000009408686165,0.0000000000000004908877802,0.00000003878681687,0.009370403476,0.9906295577
71,75,0.00000000000000000000000000000000000000000000000003342809717,0.00000000000000000000000000003287809133,0.00000000000000003403553083,0.000000005287879652,0.003008608333,0.9969913864
72,75,0.0000000000000000000000000000000000000000000000000003703437071,0.0000000000000000000000000000009065939669,0.000000000000000001862837209,0.0000000005697194479,0.0007685325430,0.9992314669
73,75,0.000000000000000000000000000000000000000000000000000003035335209,0.00000000000000000000000000000001849681789,0.00000000000000000007546534164,0.00000000004547942345,0.0001462884817,0.9998537115
74,75,0.00000000000000000000000000000000000000000000000000000001636228926,0.0000000000000000000000000000000002482463338,0.000000000000000000002011703250,0.000000000002391202191,0.00001843004827,0.9999815699
75,75,0.00000000000000000000000000000000000000000000000000000000004351672677,0.000000000000000000000000000000000001644015455,0.00000000000000000000002646977960,0.00000000000006210914784,0.000001151878104,0.9999988481
1,76,0.9999990401,0.0000009598984307,0.00000000000004140609857,0.00000000000000000000001323488980,0.0000000000000000000000000000000000005480051518,0.000000000000000000000000000000000000000000000000000000000007252787794
2,76,0.9999844496,0.00001555035363,0.000000000001614837844,0.000000000000000000001019086515,0.00000000000000000000000000000000008384478822,0.000000000000000000000000000000000000000000000000000000002763312150
3,76,0.9998750212,0.0001249787499,0.00000000003111668304,0.00000000000000000003873852245,0.000000000000000000000000000000006331103519,0.0000000000000000000000000000000000000000000000000000005195244425
4,76,0.9993351743,0.0006648252868,0.0000000003949727734,0.0000000000000000009691512754,0.0000000000000000000000000000003145292009,0.00000000000000000000000000000000000000000000000000006425339719
5,76,0.9973647331,0.002635263154,0.000000003715159589,0.00000000000000001794918402,0.00000000000000000000000000001156375975,0.000000000000000000000000000000000000000000000000005879969285
6,76,0.9916898625,0.008310109869,0.00000002762050454,0.0000000000000002624616555,0.0000000000000000000000000003355415997,0.0000000000000000000000000000000000000000000000004246115132
7,76,0.9782593354,0.02174049556,0.0000001690604607,0.000000000000003155859235,0.000000000000000000000000008003017145,0.00000000000000000000000000000000000000000000002519956120
8,76,0.9513982811,0.04860084263,0.0000008762602272,0.00000000000003208983503,0.0000000000000000000000001613525281,0.000000000000000000000000000000000000000000001263947045
9,76,0.9050629625,0.09493311145,0.000003926059095,0.0000000000002816453762,0.000000000000000000000002806631591,0.00000000000000000000000000000000000000000005468493230
10,76,0.8350451477,0.1649394048,0.00001544752054,0.000000000002167176132,0.00000000000000000000004277973744,0.000000000000000000000000000000000000000002072811042
11,76,0.7412212759,0.2587246797,0.00005404441008,0.00000000001480023220,0.0000000000000000000005784193558,0.00000000000000000000000000000000000000006968003571
12,76,0.6286326297,0.3711975352,0.0001698350408,0.00000000009059856857,0.000000000000000000007006094776,0.000000000000000000000000000000000000002097896776
13,76,0.5066615963,0.4928549687,0.0004834344603,0.0000000005011728906,0.00000000000000000007663924516,0.00000000000000000000000000000000000005702876682
14,76,0.3865670404,0.6121775866,0.001255370482,0.000000002522461860,0.0000000000000000007622579566,0.000000000000000000000000000000000001409173260
15,76,0.2784819401,0.7185258263,0.002992221984,0.00000001161826222,0.000000000000000006932826360,0.00000000000000000000000000000000003183242436
16,76,0.1891315904,0.8042866641,0.006581696290,0.00000004921423702,0.00000000000000005794285849,0.0000000000000000000000000000000006605796138
17,76,0.1210019489,0.8655737986,0.01342406002,0.0000001925488907,0.0000000000000004468943535,0.00000000000000000000000000000001264607291
